word,index,count
snorren,18019,260
snydt,18020,237
snæver,18021,487
snævert,18022,705
snævre,18023,398
snævrere,18024,264
so,18025,1090
social,18026,3555
sociale,18027,6356
socialforvaltningen,18028,385
socialministeriet,18029,810
socialministeriets,18030,419
socialpolitik,18031,381
socialpædagogisk,18032,488
socialpædagogiske,18033,255
socialrådgiver,18034,576
socialt,18035,921
societetet,18036,473
societetets,18037,437
sodavand,18038,276
soen,18039,223
sofa,18040,265
sofaen,18041,265
sofie,18042,430
soft,18043,234
software,18044,689
sofus,18045,332
sogn,18046,5976
sogne,18047,460
sognefoged,18048,450
sognepræst,18049,561
sognepræsten,18050,263
sogneraad,18051,1286
sogneraadet,18052,1596
sogneraadets,18053,355
sogneråd,18054,540
sognerådet,18055,976
sognerådets,18056,218
sognerådsformand,18057,207
sognet,18058,201
sogns,18059,482
sokkel,18060,369
soklen,18061,268
sol,18062,669
solar,18063,245
soldat,18064,389
soldater,18065,756
soldaterne,18066,269
solen,18067,325
solgt,18068,24232
solgte,18069,16113
solgtes,18070,1127
solid,18071,585
solidarisk,18072,3674
solidariske,18073,479
soliditet,18074,345
solidt,18075,208
solidum,18076,6293
solrød,18077,368
solution,18078,327
solutions,18079,295
solvens,18080,340
solvensbehov,18081,205
solvent,18082,645
som,18083,1084034
somalia,18084,426
some,18085,425
sommer,18086,1340
sommeren,18087,8392
sommerferie,18088,399
sommerferien,18089,787
sommerhus,18090,2239
sommerhusbebyggelse,18091,239
sommerhuse,18092,1079
sommerhuset,18093,2460
sommerhusgrunde,18094,230
sommerhuslovens,18095,205
sommerhusområde,18096,320
sommerhusområder,18097,207
sommerland,18098,290
son,18099,365
sondres,18100,349
sondring,18101,506
sondringen,18102,231
sonja,18103,383
sonne,18104,667
sophie,18105,480
sophus,18106,433
sorbitol,18107,343
sort,18108,2440
sorte,18109,1314
sorteret,18110,204
sortering,18111,487
sortiment,18112,362
sorø,18113,1073
soto,18114,535
souschef,18115,385
sov,18116,1096
sove,18117,794
sovende,18118,233
sover,18119,263
sovet,18120,347
soveværelse,18121,688
soveværelset,18122,863
sovjetunionen,18123,211
sox,18124,265
sp,18125,7004
space,18126,229
spalte,18127,1619
spand,18128,441
spande,18129,299
spanden,18130,295
spang,18131,422
spanien,18132,1967
spansk,18133,387
spanske,18134,696
spar,18135,1738
sparbank,18136,598
spare,18137,1324
sparede,18138,584
sparekasse,18139,2380
sparekassebog,18140,508
sparekassebogen,18141,270
sparekassen,18142,6582
sparekassens,18143,1127
sparekasser,18144,360
sparekasses,18145,236
spares,18146,209
sparet,18147,613
spark,18148,860
sparkede,18149,672
sparket,18150,679
sparsomme,18151,203
sparta,18152,331
spec,18153,299
special,18154,425
specialarbejder,18155,256
specialarbejderforbundet,18156,222
speciale,18157,598
specialiseret,18158,325
specialist,18159,795
specialister,18160,223
speciallæge,18161,2763
speciallægeerklæring,18162,1200
speciallægeerklæringen,18163,395
speciallægen,18164,201
speciallæger,18165,276
specialundervisning,18166,234
speciel,18167,1776
specielle,18168,3217
specielt,18169,6232
specific,18170,262
specificerede,18171,800
specificeres,18172,227
specificeret,18173,1656
specifik,18174,615
specifikation,18175,1484
specifikationen,18176,289
specifikationer,18177,583
specifikke,18178,1403
specifikt,18179,1577
spedition,18180,853
speditionsfirmaet,18181,324
speditør,18182,1204
speditøren,18183,508
spekulation,18184,498
spekulationshensigt,18185,476
spekulationsøjemed,18186,325
spekulere,18187,205
spf,18188,424
spids,18189,313
spidsen,18190,362
spil,18191,2367
spild,18192,323
spildevand,18193,1268
spildevandet,18194,353
spildevandsanlæg,18195,851
spildevandsanlægget,18196,290
spildt,18197,242
spille,18198,1145
spilleautomater,18199,225
spillede,18200,833
spiller,18201,1322
spillere,18202,542
spilleren,18203,278
spillerne,18204,356
spillet,18205,1751
spiritus,18206,4460
spiritusforbrug,18207,370
spiritusindtagelse,18208,258
spirituskørsel,18209,3178
spiritusnydelse,18210,219
spirituspåvirket,18211,1181
spirituspåvirkethed,18212,294
spise,18213,916
spiser,18214,205
spist,18215,314
spiste,18216,669
spleth,18217,1937
spm,18218,1107
spontant,18219,289
spor,18220,2054
sporadisk,18221,316
sporene,18222,253
sporet,18223,524
sport,18224,886
sports,18225,345
sporveje,18226,417
sporvogn,18227,229
sporvognen,18228,425
sprang,18229,1329
sprede,18230,237
spredning,18231,564
spredt,18232,601
spredte,18233,272
spring,18234,365
springe,18235,538
sprit,18236,346
sprog,18237,1060
sprogbrug,18238,544
sproget,18239,276
sproglig,18240,721
sproglige,18241,501
sprogligt,18242,311
sprunget,18243,459
sprængning,18244,387
sprængstof,18245,217
sprængt,18246,298
sprøjte,18247,250
sprøjtning,18248,224
spurgt,18249,4050
spurgte,18250,11024
spæncom,18251,235
spændende,18252,289
spænding,18253,238
spændt,18254,459
spær,18255,423
spærene,18256,216
spærre,18257,212
spærrede,18258,327
spærret,18259,727
spærring,18260,261
spørge,18261,1392
spørger,18262,685
spørges,18263,693
spørgeskema,18264,290
spørgetema,18265,210
spørgs,18266,576
spørgsmaal,18267,7445
spørgsmaalet,18268,5440
spørgsmål,18269,59724
spørgsmålene,18270,2272
spørgsmålet,18271,40235
spørgsmålstegn,18272,382
sr,18273,498
ss,18274,1366
ssp,18275,203
st,18276,3929
staa,18277,2183
staaende,18278,2023
staaet,18279,2541
staal,18280,1420
staar,18281,2265
stabil,18282,656
stabile,18283,288
stabilitet,18284,2318
stabilitets,18285,219
stabilt,18286,333
stade,18287,432
staden,18288,1665
stadfæste,18289,16982
stadfæstede,18290,6850
stadfæstedes,18291,4080
stadfæstelse,18292,18805
stadfæster,18293,8515
stadfæstes,18294,11466
stadfæstet,18295,11756
stadig,18296,14407
stadighed,18297,1387
stadigt,18298,474
stadigvæk,18299,498
stadion,18300,206
stadium,18301,514
stads,18302,226
stadsretten,18303,320
stadsrettens,18304,5028
stage,18305,468
stagetorn,18306,263
stak,18307,1168
stald,18308,711
stalden,18309,924
stamhuset,18310,432
stamme,18311,637
stammede,18312,1127
stammen,18313,251
stammende,18314,222
stammer,18315,2375
stampe,18316,404
stand,18317,24537
standard,18318,2192
standarden,18319,300
standarder,18320,478
standardiserede,18321,202
standardkontrakt,18322,265
standardvilkår,18323,295
stande,18324,12140
standpunkt,18325,3876
standse,18326,2542
standsede,18327,2635
standses,18328,388
standset,18329,2959
standsning,18330,1376
standsningen,18331,267
stanley,18332,222
star,18333,759
start,18334,1875
starte,18335,2011
startede,18336,3980
starten,18337,3681
starter,18338,725
startet,18339,1397
stassen,18340,257
stat,18341,3059
state,18342,600
stated,18343,227
statement,18344,358
staten,18345,5696
statens,18346,5391
stater,18347,747
staters,18348,228
states,18349,405
station,18350,2424
stationen,18351,1142
stationer,18352,627
stationerne,18353,257
stationær,18354,1047
stationærtidspunktet,18355,776
statistik,18356,582
statistisk,18357,532
statistiske,18358,565
statoil,18359,296
stats,18360,754
statsadv,18361,384
statsadvokat,18362,292
statsadvokaten,18363,4555
statsadvokatens,18364,1184
statsadvokaturs,18365,262
statsamt,18366,404
statsamtet,18367,918
statsamtets,18368,264
statsanstalten,18369,745
statsaut,18370,1040
statsautoriserede,18371,881
statsautoriseret,18372,4509
statsbaner,18373,562
statsbanerne,18374,1557
statsbanernes,18375,435
statsborger,18376,3314
statsborgere,18377,1472
statsborgerskab,18378,1025
statsforbrydelser,18379,309
statsforfatningsret,18380,300
statsforvaltningen,18381,1411
statsforvaltningens,18382,387
statsfængsel,18383,295
statsfængslet,18384,683
statshospitalet,18385,437
statskassen,18386,12031
statskassens,18387,1507
statslig,18388,316
statslige,18389,916
statslån,18390,207
statsløs,18391,210
statsministeren,18392,209
statsskattedirektoratet,18393,726
statsskattedirektoratets,18394,312
statsskatteloven,18395,248
statsskattelovens,18396,3859
statsstøtte,18397,376
statstidende,18398,901
statstilskud,18399,354
statstjenestemænd,18400,218
statuere,18401,2967
statuerede,18402,304
statueredes,18403,711
statueres,18404,2297
statueret,18405,1605
status,18406,5527
stds,18407,225
ste,18408,5898
sted,18409,44127
steddatter,18410,237
stede,18411,17336
steder,18412,7059
stedet,18413,23442
stedfindende,18414,228
stedfortræder,18415,378
stedfunden,18416,572
stedfundet,18417,239
stedfundne,18418,4929
stedlig,18419,211
stedlige,18420,1328
steds,18421,373
stedse,18422,1646
steel,18423,200
steen,18424,6204
steenberg,18425,229
steenstrup,18426,341
stefan,18427,484
steffen,18428,830
steffensen,18429,1051
steg,18430,2051
stege,18431,316
steget,18432,1532
steglich,18433,722
stein,18434,512
steincke,18435,230
steins,18436,273
stel,18437,448
stelnummer,18438,276
stemme,18439,2009
stemmeafgivningen,18440,424
stemmeberettigede,18441,366
stemmeflerhed,18442,291
stemmeflertallet,18443,6034
stemmende,18444,1867
stemmer,18445,16958
stemmeret,18446,930
stemmeretten,18447,298
stemmerne,18448,246
stemning,18449,590
stemningen,18450,391
stempel,18451,1330
stempelafgift,18452,270
stempelafgifter,18453,230
stempellovens,18454,535
stempelovertrædelse,18455,2255
stemplede,18456,753
stempler,18457,252
stemplet,18458,948
stempling,18459,265
stemt,18460,578
stemte,18461,1477
sten,18462,3767
stena,18463,511
stenderup,18464,261
stenen,18465,574
stenene,18466,556
stenløse,18467,215
step,18468,264
stephan,18469,230
stephensen,18470,268
sterling,18471,1090
stettin,18472,326
steve,18473,209
stevns,18474,261
sti,18475,948
stien,18476,1217
stier,18477,596
stift,18478,488
stifte,18479,652
stiftede,18480,1455
stiftedes,18481,407
stiftelse,18482,2145
stiftelsen,18483,1683
stiftelsens,18484,255
stiftende,18485,461
stifter,18486,621
stiftere,18487,296
stifteren,18488,281
stifterne,18489,415
stiftes,18490,295
stiftet,18491,4760
stiftstidende,18492,411
stig,18493,2560
stige,18494,1791
stigen,18495,677
stigende,18496,2618
stiger,18497,894
stigning,18498,2159
stigningen,18499,595
stigninger,18500,504
stik,18501,945
stikke,18502,512
stikket,18503,225
stikledning,18504,227
stikledninger,18505,261
stikprøver,18506,245
stikprøvevis,18507,201
stil,18508,409
stilet,18509,1401
still,18510,266
stillads,18511,583
stilladser,18512,315
stilladset,18513,468
stille,18514,11417
stillede,18515,9017
stilledes,18516,478
stiller,18517,2725
stilles,18518,7401
stillet,18519,15005
stilling,18520,36100
stillingen,18521,3983
stillingens,18522,200
stillinger,18523,2200
stillingerne,18524,260
stillingsbeskrivelse,18525,234
stillingsbetegnelse,18526,208
stillingtagen,18527,2803
stiltiende,18528,1659
stipulerede,18529,689
stipuleret,18530,206
stiv,18531,236
stjaalet,18532,726
stjaalne,18533,487
stjal,18534,410
stjålet,18535,2413
stjålne,18536,808
stjæle,18537,428
stk,18538,323454
stkr,18539,586
stock,18540,389
stockholm,18541,1250
stod,18542,22211
stof,18543,1873
stoffer,18544,7599
stofferne,18545,232
stoffet,18546,1213
stok,18547,404
stokholm,18548,1461
stokke,18549,223
stol,18550,1233
stole,18551,1411
stolede,18552,450
stolen,18553,1885
stolene,18554,384
stop,18555,1769
stoppe,18556,1553
stoppede,18557,1634
stopper,18558,334
stoppet,18559,1512
stor,18560,23527
storbritannien,18561,669
store,18562,19165
storebælt,18563,390
storegade,18564,212
storkøbenhavn,18565,306
storm,18566,1284
stormen,18567,250
storstrøms,18568,471
stort,18569,16199
straf,18570,21773
strafansvar,18571,1939
strafansvaret,18572,523
strafbar,18573,1466
strafbare,18574,2568
strafbarhed,18575,262
strafbart,18576,2793
strafbortfald,18577,734
straffastsættelse,18578,468
straffastsættelsen,18579,787
straffe,18580,1570
straffeattest,18581,204
straffebestemmelse,18582,283
straffebestemmelser,18583,351
straffede,18584,354
straffedes,18585,404
straffedom,18586,574
straffedomme,18587,201
straffedommen,18588,300
straffelov,18589,2214
straffeloven,18590,1617
straffelovens,18591,63558
straffelovrådet,18592,234
straffelovrådets,18593,321
straffelovs,18594,710
straffelovstillægets,18595,290
straffemyndighed,18596,301
straffen,18597,21992
straffene,18598,731
straffens,18599,826
straffeprocessuelle,18600,279
strafferamme,18601,305
strafferammen,18602,359
strafferetlig,18603,1103
strafferetlige,18604,686
strafferetligt,18605,328
strafferetspleje,18606,1260
strafferettens,18607,276
straffes,18608,5272
straffesag,18609,3265
straffesagen,18610,3162
straffesagens,18611,358
straffesager,18612,1405
straffet,18613,13425
straffetiden,18614,964
strafforfølgning,18615,660
straffri,18616,735
straffrihed,18617,501
straffuldbyrdelse,18618,227
straffuldbyrdelseslovens,18619,407
strafnedsættelse,18620,544
strafniveauet,18621,290
strafskyldig,18622,265
strafudmåling,18623,353
strafudmålingen,18624,1815
straks,18625,19464
strakt,18626,365
strakte,18627,520
stram,18628,318
stramme,18629,202
strand,18630,1546
strandberg,18631,343
strandby,18632,200
strandede,18633,270
stranden,18634,1221
strandgaard,18635,250
strandpark,18636,213
strandvej,18637,550
strandvejen,18638,568
strategi,18639,735
strategisk,18640,264
strategiske,18641,354
strax,18642,2485
stred,18643,471
streg,18644,404
streger,18645,327
strejke,18646,712
strejken,18647,415
streng,18648,520
strenge,18649,704
strengere,18650,507
strengt,18651,751
stress,18652,725
stresset,18653,201
strfl,18654,8236
stribe,18655,251
striber,18656,392
strid,18657,25716
stride,18658,1127
striden,18659,278
stridende,18660,2707
strider,18661,2223
stridspatent,18662,272
stridspatentet,18663,712
stridspatentets,18664,247
strike,18665,232
strips,18666,217
struer,18667,979
struktur,18668,1143
struktureret,18669,229
struve,18670,356
strække,18671,351
strækker,18672,634
strækning,18673,2276
strækningen,18674,1244
strækninger,18675,310
strøget,18676,428
strøm,18677,1411
strømmen,18678,830
strømper,18679,213
stud,18680,351
studenterkurset,18681,227
studerende,18682,620
studie,18683,263
studier,18684,645
studiet,18685,524
studium,18686,210
stue,18687,1109
stueetage,18688,286
stueetagen,18689,1340
stuehus,18690,480
stuehuset,18691,859
stuelejligheden,18692,239
stuen,18693,1972
stuer,18694,213
stukket,18695,783
stump,18696,262
stuvet,18697,253
stuvning,18698,266
stuvningen,18699,214
stykgods,18700,377
stykke,18701,7492
stykker,18702,2733
stykket,18703,451
style,18704,256
styr,18705,880
styrbord,18706,1082
styrbords,18707,847
styre,18708,936
styrede,18709,560
styrehuset,18710,261
styrelse,18711,539
styrelsen,18712,6797
styrelsens,18713,2536
styrer,18714,207
styres,18715,254
styret,18716,606
styring,18717,664
styringen,18718,219
styrke,18719,2273
styrkelse,18720,242
styrken,18721,224
styrker,18722,774
styrket,18723,201
styrmand,18724,1783
styrmanden,18725,686
styrtede,18726,457
stå,18727,7019
stående,18728,2311
stået,18729,4498
stål,18730,797
står,18731,10776
stærk,18732,3311
stærke,18733,2019
stærkere,18734,752
stærkt,18735,7294
stævn,18736,227
stævnen,18737,222
stævnet,18738,625
stævning,18739,8232
stævningen,18740,5432
stævningens,18741,5323
stævninger,18742,218
stævnte,18743,237
støbning,18744,204
støbt,18745,394
stød,18746,902
støde,18747,259
stødende,18748,635
støder,18749,613
stødt,18750,523
stødte,18751,1271
støj,18752,1716
støjen,18753,661
støjende,18754,213
støjgener,18755,275
støjniveau,18756,212
støjvold,18757,235
større,18758,26297
størrelse,18759,20727
størrelsen,18760,9227
størrelser,18761,665
størrelsesmæssigt,18762,868
størrelsesorden,18763,998
størrelsesordenen,18764,1044
størst,18765,1428
største,18766,4224
størstebeløbet,18767,267
størstedelen,18768,1664
støtte,18769,57435
støttede,18770,992
støttedes,18771,317
støttemuren,18772,208
støtten,18773,527
støtter,18774,2599
støttes,18775,5903
støttet,18776,2290
støv,18777,421
støvler,18778,237
støvring,18779,310
su,18780,353
sub,18781,266
subject,18782,582
subjektiv,18783,380
subjektive,18784,992
subjektivt,18785,270
subsidium,18786,290
subsidiær,18787,2021
subsidiære,18788,14747
subsidiært,18789,44396
substitution,18790,349
succes,18791,557
succession,18792,470
successive,18793,201
successivt,18794,317
such,18795,1497
suenson,18796,237
sufficient,18797,289
sukker,18798,600
sukkersyge,18799,390
sum,18800,2314
summa,18801,543
summen,18802,1159
summer,18803,345
sund,18804,992
sundby,18805,421
sunde,18806,589
sundhed,18807,801
sundheds,18808,297
sundhedsforvaltningen,18809,278
sundhedskommissionen,18810,500
sundhedsministeren,18811,223
sundhedsministeriet,18812,402
sundhedsministeriets,18813,297
sundhedsmæssige,18814,231
sundhedsmæssigt,18815,269
sundhedsraad,18816,290
sundhedsråd,18817,265
sundhedsstyrelsen,18818,2194
sundhedsstyrelsens,18819,780
sundhedsvedtægten,18820,203
sundhedsvæsenet,18821,373
sundhedsvæsenets,18822,206
sunds,18823,466
sundt,18824,250
sune,18825,261
sunket,18826,337
super,18827,839
superfos,18828,519
supermarked,18829,1341
supermarkeder,18830,219
supplement,18831,670
supplere,18832,488
supplerende,18833,23866
supplerer,18834,262
suppleres,18835,405
suppleret,18836,811
supplering,18837,200
supply,18838,454
support,18839,713
sur,18840,552
sure,18841,216
surrogat,18842,324
survey,18843,233
surveyor,18844,230
susanne,18845,1677
suspendere,18846,304
suspenderes,18847,315
suspenderet,18848,1337
suspension,18849,1154
suspensionen,18850,307
sv,18851,1561
svag,18852,824
svage,18853,621
svagelighed,18854,244
svagelighedspension,18855,205
svagere,18856,224
svagt,18857,735
svamp,18858,1244
svampe,18859,204
svampeangreb,18860,447
svampeangrebet,18861,231
svane,18862,570
svar,18863,20083
svare,18864,5524
svarede,18865,13474
svarende,18866,23176
svarene,18867,521
svarer,18868,11900
svares,18869,1252
svaret,18870,6766
svarskrift,18871,1876
svarskriftet,18872,1298
svarskrivelse,18873,539
svava,18874,221
svejsning,18875,295
sven,18876,1026
svend,18877,7822
svendborg,18878,3479
svende,18879,332
svendene,18880,205
svendsen,18881,2769
svendsens,18882,271
svenning,18883,577
svensk,18884,1940
svenska,18885,313
svenske,18886,3403
svensson,18887,516
svenstrup,18888,427
sverig,18889,213
sverige,18890,6094
sverrig,18891,351
svie,18892,3478
svig,18893,722
svigagtig,18894,551
svigagtige,18895,201
svigagtigt,18896,1005
svigerfader,18897,345
svigerfaderen,18898,200
svigersøn,18899,539
svigt,18900,267
svigtede,18901,283
svigtende,18902,623
svigtet,18903,318
svimmelhed,18904,569
svin,18905,2002
svind,18906,494
svinene,18907,313
svineproduktion,18908,261
svineslagteri,18909,319
sving,18910,356
svinge,18911,814
svingede,18912,881
svingende,18913,569
svinger,18914,256
svinget,18915,571
svingning,18916,367
svingningen,18917,205
svitzer,18918,217
